text,sentiment,sentiment_source,target_brand,source,text_length,word_count,tweet_id,date
"RT @mention The #Ogilvy #Sydney #SXSW #podcast Ep3 is #up, with too many #hashtags #AUSXSW {link}",Neutral,Brand-Specific,Unknown,Provided,97,16,6704,
RT @mention The #SXSW Apple &quot;pop-up&quot; store was nuts. Was still packed at 11:30. {link},Neutral,Brand-Specific,Unknown,Provided,96,15,6705,
RT @mention The #SXSW iPhone app is mocking me. Like I have the money to be there - COME ON.,Neutral,Brand-Specific,Unknown,Provided,92,20,6706,
OH @mention the Apple Pop-Up Store: &quot;Oh... you have the old one.&quot; #crazytimes #sxsw,Uncertain,Brand-Specific,Unknown,Provided,93,14,6707,
RT @mention The Apple pop-up store line finally dwindled. Time to check out iPad2. #sxsw,Neutral,Brand-Specific,Unknown,Provided,88,15,6708,
RT @mention The Beluga iPhone app is the highlight of this #SXSW. Excellent way to coordinate the #sxsw4japan relief effort.,Positive,Brand-Specific,iPad or iPhone App,Provided,124,20,6709,
RT @mention THE BIG #SXSW RUMOR: Google to launch ludicon based &quot;Circles&quot; facebook killer. Supposedly @mention already saw it and it's ossum.,Positive,Brand-Specific,Other Google product or service,Provided,151,22,6710,
RT @mention The Big Idea: Google leaves nothing left to discover {link} #SXSW #SXSWi,Neutral,Brand-Specific,Unknown,Provided,84,14,6711,
RT @mention The countdown to #SXSW has begun! @mention will be thereÛ_ Pick up &quot;Fried Speakers&quot; on iTunes {link},Neutral,Brand-Specific,Unknown,Provided,123,19,6712,
RT @mention The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW,Positive,Brand-Specific,Unknown,Provided,111,18,6713,
"RT @mention the future is about networks, not just data. that's why google may not win long term #SXSW #web3 #SaatchiNY",Negative,Brand-Specific,Google,Provided,119,21,6714,
"RT @mention The Google / ACLU party tonight at #sxsw is the best thing ever. (And apparently, the Spazmatics are a franchised band. But they rock.)",Positive,Brand-Specific,Google,Provided,147,26,6715,
"RT @mention the internet blurs, {link} the iPad fades, {link} ÛÒ @mention at #SXSW",Neutral,Brand-Specific,Unknown,Provided,83,14,6716,
"RT @mention The iPad 1 is so March 11, 2011 4:59PM PST. #sxsw",Uncertain,Brand-Specific,Unknown,Provided,61,13,6717,
RT @mention The iPad 2 goes on sale next Friday...the Austin Apple Store is going to be busy! #SXSW,Positive,Brand-Specific,iPad,Provided,99,19,6718,
"RT @mention The iPad 2 is so thin, I could use it to cut lines of cocaine and then FaceTime with Mel Gibson. #Winning. #IPad2 #sxsw",Positive,Brand-Specific,iPad,Provided,131,26,6719,
RT @mention The iPad 2 is the also a cartoonishly large digital camera. #SXSW #CStejas {link},Negative,Brand-Specific,iPad,Provided,93,16,6720,
RT @mention The iPad 2 Takes Over #SXSW [#VIDEO]: One of the biggest events the first day of SXSW 2011Û_ {link},Positive,Brand-Specific,iPad,Provided,112,21,6721,
RT @mention The iPad 2 Takes Over #SXSW [VIDEO] {link},Positive,Brand-Specific,iPad,Provided,54,10,6722,
RT @mention The iPad 2 Takes Over #SXSW One of the biggest events 1st day of SXSW 2011 wasnÛªt even an offic... {link},Neutral,Brand-Specific,Unknown,Provided,119,23,6723,
RT @mention The iPad 2 Takes Over SXSW [VIDEO] {link} #apple #iPad #SXSW,Neutral,Brand-Specific,Unknown,Provided,72,13,6724,
Blogging on the iPhone. Check out a taste of my whirlwind travels to #sxsw {link} #springbreak continues #notenoughplaid,Neutral,Brand-Specific,Unknown,Provided,120,18,6725,
"RT @mention The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw",Neutral,Brand-Specific,Unknown,Provided,110,17,6726,
"RT @mention The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw #sxflip",Neutral,Brand-Specific,Unknown,Provided,118,18,6727,
RT @mention The ironic tee has been usurped by the iPad 2 as the hipster/geek/start-up chic fashion item at this year's #SXSW,Positive,Brand-Specific,iPad,Provided,125,22,6728,
"RT @mention The kid ducked, exposing a 4chan4eva tattoo on the small of his back. The iPad flew right over him. #sxsw",Neutral,Brand-Specific,Unknown,Provided,117,22,6729,
RT @mention The line at the popup Apple Store is phenomenal. #sxsw #apple #ipad2  {link},Neutral,Brand-Specific,Unknown,Provided,88,15,6730,
RT @mention The lines are already forming at Apple's pop-up store in Austin. Aren't these people here to see the festival? {link} #sxsw,Neutral,Brand-Specific,Unknown,Provided,135,23,6731,
RT @mention The Lonely Planet iPhone app guide to Austin is free this week. #sxsw,Neutral,Brand-Specific,Unknown,Provided,81,15,6732,
RT @mention The most valuable device at #sxsw so far is the #apple #iPod #iPhone charger.,Positive,Brand-Specific,Other Apple product or service,Provided,89,16,6733,
RT @mention The new Whrrl app is now live in the iPhone app store AND Android marketplace. Get it while it's hot! (Just in time for #SXSW!),Positive,Brand-Specific,iPad or iPhone App,Provided,139,27,6734,
"RT @mention The next big thing? Hmmm. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Neutral,Brand-Specific,Unknown,Provided,135,22,6735,
"RT @mention The next fin serv battle is vs Apple, GOOG, Mobile operators. They have consumer loyalty and tons of cash (vs. Banks) #bankinnovate #SXSW",Positive,Brand-Specific,Google,Provided,149,25,6736,
RT @mention The only news at SXSWi was Apple's temporary iPad store? #sxsw #wth?,Neutral,Brand-Specific,Unknown,Provided,80,14,6737,
RT @mention The only ppl authoritzed to scrape and republish pages r Google on Bing and Bing on Google: @mention #qagb #sxsw,Neutral,Brand-Specific,Unknown,Provided,124,22,6738,
"@mention on the other hand, judging by the pop-up store constant line, Apple and the iPad2 are clearly breaking out at #SXSW",Positive,Brand-Specific,iPad,Provided,124,22,6739,
Everyone on the plane to Austin looks like they are going to #SXSW. And that means - Apple products and hipster clothes.,Positive,Brand-Specific,Apple,Provided,120,22,6740,
"RT @mention The secret search sauce.  Google and Bing spill the beans. #google #bing #sxsw
{link}",Neutral,Brand-Specific,Unknown,Provided,97,16,6741,
RT @mention The session #designingforkids is changing my mind about my future kid's relationship with the iPhone. #sapient #sxsw,Positive,Brand-Specific,iPhone,Provided,128,19,6742,
RT @mention The simplest gesture on the ipad should be used for core interactions. #SXSW #touchingstories,Neutral,Brand-Specific,Unknown,Provided,105,16,6743,
building on the success of Google Buzz no doubt ;) RT @mention Google to launch Circles social network at #sxsw? {link},Positive,Brand-Specific,Other Google product or service,Provided,119,21,6744,
"RT @mention The Top 7 things I've loved about #SXSW so far- {link}  #outbrain, #ipad, #groupme,",Positive,Brand-Specific,Unknown,Provided,95,16,6745,
@mention On the upside.... #SXSW does start today and the iPad 2 releases...,Positive,Brand-Specific,iPad,Provided,76,13,6746,
"RT @mention The Web DesignerÛªs Guide to iOS (and Android) Apps, today @mention 10 a.m! {link} #sxsw",Positive,Brand-Specific,Unknown,Provided,101,17,6747,
"RT @mention There are more than a few PATs here at #sxsw. If you don't know what I'm talking about, please google Julia Sweeney and learn.",Neutral,Brand-Specific,Unknown,Provided,138,26,6748,
"RT @mention There are still iPad 2s to be had, at least at the #sxsw pop-up Apple store. @mention just bought one.",Neutral,Brand-Specific,Unknown,Provided,114,22,6749,
RT @mention There have been two days in the last 6 months when mobile usage of google maps was higher than desktop. - Marissa Mayer #sxsw,Neutral,Brand-Specific,Unknown,Provided,137,26,6750,
"RT @mention There is an art to advertising, not just statistics, says @mention to Google Admob guy who asked a question.  #SXSW #sxflip #SXSWi",Neutral,Brand-Specific,Unknown,Provided,142,24,6751,
RT @mention There's an app for that - What you think of the goings-ons at #SXSW through an iPad - Hollergram {link},Neutral,Brand-Specific,Unknown,Provided,115,22,6752,
RT @mention There's yet *another line* at the Austin Apple store for IPad 2! Going well around the block! #SXSW,Neutral,Brand-Specific,Unknown,Provided,111,20,6753,
RT @mention Theres a class war forming here at #sxsw. iPad 2 owners vs. first gen owners.,Neutral,Brand-Specific,Unknown,Provided,89,17,6754,
RT @mention These iPhone apps will keep you grooving at #SXSW 2011 | @mention {link},Positive,Brand-Specific,iPad or iPhone App,Provided,84,15,6755,
RT @mention They are everywhere: It's just crazy to look around sxsw and realize last year no one had an iPad. #sxsw,Positive,Brand-Specific,iPad,Provided,116,22,6756,
RT @mention They have very little need for parents anymore [comment on child playing with iPad] ÛÓ@mention #connectedbrands #SXSW,Neutral,Brand-Specific,Unknown,Provided,130,19,6757,
So @mention thinks I may have coined a new term: &quot;apptrophy.&quot; It's what happens to unused iPhone apps. They have disuse apptrophy. #SXSW,Neutral,Brand-Specific,iPad or iPhone App,Provided,146,23,6758,
"RT @mention This -&gt; RT @mention At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSW",Positive,Brand-Specific,Google,Provided,139,27,6759,
RT @mention This @mention article about #SXSW is so good I'm linking to it on an iPhone on a train: {link},Positive,Brand-Specific,iPhone,Provided,106,21,6760,
RT @mention This could be the first big news out of #sxsw... {link}  Google building new social framework.,Neutral,Brand-Specific,Unknown,Provided,106,18,6761,
RT @mention This Google/Bing Q&amp;A panel is like the world's most expensive SEO consultation. #SXSW,Neutral,Brand-Specific,Unknown,Provided,101,15,6762,
RT @mention This group next to me has 6 ppl @mention the table. Everyone is using thier phone/ipad instead of taking to each other. #SXSW,Negative,Brand-Specific,iPad,Provided,137,25,6763,
RT @mention This guy next to me is using his ipad 2 as a periscope. #sxsw,Neutral,Brand-Specific,Unknown,Provided,73,16,6764,
RT @mention This is a #WINNING picture #android #google #sxsw {link},Neutral,Brand-Specific,Unknown,Provided,68,11,6765,
RT @mention This is awesome....   How I got an iPad 2 during #SXSW! {link} @mention via @mention,Positive,Brand-Specific,iPad,Provided,96,17,6766,
RT @mention This is one of the three best apps we've seen at #SXSW {link},Positive,Brand-Specific,iPad or iPhone App,Provided,73,15,6767,
RT @mention This is why social technology is amazing: Google has set up a Person Finder in both English and Japanese: {link} #SXSW,Positive,Brand-Specific,Google,Provided,130,23,6768,
"RT @mention This morning at #SXSW: the resurgence of print design, iPad design for boomers, &amp; the NYT on grid layouts. Also, gatorade. #vom",Neutral,Brand-Specific,Unknown,Provided,143,24,6769,
RT @mention THIS was the best thing I saw at #SXSW tonight. RT @mention Security guards protecting iPad 2. Awesome. {link},Neutral,Brand-Specific,Unknown,Provided,122,21,6770,
RT @mention This Week in #iPad clip: @mention joins @mention to review the free #SXSW Go #App! {link} #iPad2 #SXSWGo,Neutral,Brand-Specific,Unknown,Provided,116,20,6771,
RT @mention Thrilled to have former Chief Talent Officer of Apple and Gap on @mention Advisory Board {link} #sxsw #sxswi #innotribe,Positive,Brand-Specific,Apple,Provided,131,21,6772,
"RT @mention Tim O'Reilly his Web 2.0 definition - companies that survived built value from consumer-generated data. eBay, Amazon, Google. #sxsw",Neutral,Brand-Specific,Unknown,Provided,143,21,6773,
"RT @mention Tim O'Reilly his Web 2.0 definition -firms tht survived built value frm consumer-generated data. eBay,Amazon,Google. #sxsw",Neutral,Brand-Specific,Unknown,Provided,134,18,6774,
"RT @mention Tim O'Reilly Web 2.0 definition -companies that survived built value from consumer-generated data. eBay, Amazon, Google #sxsw",Neutral,Brand-Specific,Unknown,Provided,137,19,6775,
RT @mention Tim Soo's invisible instruments are jaw dropping. iPhone+Wii controller. {link} #openexhibits #sxsw,Positive,Brand-Specific,iPhone,Provided,111,14,6776,
RT @mention Time to #wakeuplaughing @mention for #iPhone is on the #AppStore! iTun.es/iFR3Dw #sxsw,Positive,Brand-Specific,Unknown,Provided,98,14,6777,
"RT @mention tip: if your #SXSW hashtag search is being throttled by @mention dumb 420 errors, use google eg {link} for #fsw",Neutral,Brand-Specific,Unknown,Provided,123,22,6778,
"RT @mention Tips from Google's @mention fewer people on teams, and think by making. Prototyping is key. #agileagency #sxsw",Neutral,Brand-Specific,Google,Provided,122,19,6779,
"RT @mention To all our #SXSW friends, don't forget to download the #SXSWGO iPhone/iPad app. {link}",Neutral,Brand-Specific,Unknown,Provided,98,16,6780,
RT @mention To kick off #SXSWi @mention is giving away an iPad 2... Just visit the FB page to enter: {link} #SXSW,Positive,Brand-Specific,iPad,Provided,113,22,6781,
"RT @mention To the dude propping his ipad on the urinal, your time isn't THAT valuable #sxsw #ewww",Neutral,Brand-Specific,Unknown,Provided,98,18,6782,
"RT @mention Today at #SXSW: Bulletproof UX strategy, games &amp; design patterns with Google, and the anatomy of a design decision.",Neutral,Brand-Specific,Unknown,Provided,131,21,6783,
RT @mention Tomlinson of TX Observer says Apple subscription data holding is biggest impediment to success. #newsapps #sxsw,Neutral,Brand-Specific,Unknown,Provided,123,18,6784,
"RT @mention Tomorrow, Charles Chen will be speaking about Android and ChromeOS access @mention the Google booth in Exhibit Hall 3 @mention 1PM #sxsw",Neutral,Brand-Specific,Unknown,Provided,148,24,6785,
"RT @mention Tomorrow's panel on #CSS features folks from Opera, Chrome, IE, Mozilla &amp; W3C. Apple is downstairs selling iPads #sxsw",Neutral,Brand-Specific,Unknown,Provided,134,21,6786,
"RT @mention Tomorrow's panel on #CSS panel features folks from Opera, Chrome, IE, Mozilla and W3C. Apple is downstairs selling iPads. Ahem. #sxsw #apple",Neutral,Brand-Specific,Unknown,Provided,152,24,6787,
"RT @mention Tonight, @mention is checking out The Kills &amp; @mention is checking out the GSD&amp;M/Google party. Come say hi. #sxsw #sxswi",Neutral,Brand-Specific,Unknown,Provided,140,22,6788,
"RT @mention Tonight, @mention is checking out The Kills and @mention is checking out the GSD&amp;M/Google party. Come say hi. #sxsw #sxswi #music",Neutral,Brand-Specific,Unknown,Provided,145,23,6789,
RT @mention toptweets: RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the... {link},Neutral,Brand-Specific,Unknown,Provided,137,24,6790,
RT @mention Traveling to #sxsw with your ipad 1 is so 3/10/2011,Neutral,Brand-Specific,Unknown,Provided,63,12,6791,
RT @mention TRON has an amazing idea for their blue ray release. 2nd screen ipad app that syncs with the movie to follow additional content. #SXSW,Positive,Brand-Specific,iPad or iPhone App,Provided,146,26,6792,
