id,date,text,target
6631,5/31/2009,"? Lie To Me ????????? Dr. Paul Ekman ?? ???????????????????????????????????????????????text related to facial expressions, pretty &amp; cool! ",1
6632,4/19/2009,catching up on my Twitter reading ,1
6633,6/1/2009,I'm believing your day will be as good as mine's gonna be. ,1
6634,6/1/2009,"2/2: contest part II... We're in! It's on, bitches!  I can't wait!",1
6635,5/26/2009,@JayresC: u got that one right ,1
6636,5/9/2009,@Miss604  okay for your Mom and My Mom too! ,1
6637,5/3/2009,"@mattwilliamson absolutely, i think the idea is interesting, but the variables are so widespread. let the people decide ",1
6638,5/17/2009,Happy birthday to my best friend robert McNeil ,1
6639,6/6/2009,"@JusCallMeSmooth well, good...one of us has to ",1
6640,5/31/2009,New youtube vid. Finally. ,1
6641,4/19/2009,Jill made it out of the water .....  On her own!  On the bike...   ,1
6642,4/18/2009,Hey center second row  my names brenda !,1
6643,5/1/2009,@katyperry Katie! Can I have ur autograph? Its not my Bday and im not dying! But im a HUGE fann!! lol. Lovee Yaaa&lt;3 ,1
6644,6/6/2009,@UCsmiles love your Paia Ads photos: http://www.upcountrysmiles.com/?p=1423 - thanks for the #FF mention ,1
6645,6/2/2009,wooo chix rice! ,1
6646,5/29/2009,Canï¿½t Wait To Se You Siss &lt;33 ,1
6647,6/7/2009,Airborne toxic event in the convertible on the way to fro yo = beautiful moment after a morning of horrific proportions ,1
6648,6/7/2009,@soulwax Do you know which brand the tees are? I'd like to know before I order to make sure what size I need... ,1
6649,6/16/2009,Anyone feel like editing my background image so that it tiles correctly? I'm far too lazy. Free cookies if you do. ,1
6650,6/6/2009,"Oh Neal, I love talking to you when you aren't fucked up because of drugs and what not ",1
6651,6/6/2009,@jimmycarr Woohoooo you're coming to Thurrock  Good luck. You will need it.,1
6652,6/2/2009,OH NO I JUST KEEP ON FALLING! (BACK TO THE SAME ROAD) Where's hope but Misery comes Crawling!-Randomly popped into my head ,1
6653,6/15/2009,@thewbdotcom Thank you for Pushing Daisies ,1
6654,5/28/2009,"@sarahprout Oh, how awesome!  I went to Apollo Bay as a kid and loved it. Are you stopping anywhere along the way? Hope you have fun!",1
6655,6/16/2009,thinking whether should return Ji Herng his luggage or should I just keep it? hehehe ,1
6656,6/6/2009,consider this my first tweet ,1
6657,5/29/2009,"Really? Against Baltimore? Come on Tigers this not the time to slump. You have Boston next week. Oh, and Luke Scott is juiced ",1
6658,6/15/2009,oh how i have missed playing RPGs. i could stay indoors for days... ,1
6659,6/7/2009,"IHi Jen - it's not Brian, something very sick that was said about me by someone else - but I'm dealing with that - all good !! Gotta run ",1
6660,5/2/2009,@BkwdGreenComet did u know or c my tweet?  Haven't read Newby but my dad was in Italy in WW2; Love and War in the Apennines on my list,1
6661,4/20/2009,Lol goodnight twitter buddy!  Occhi,1
6662,6/7/2009,My one year old son just posted that last tweet! All by himself! It is scary what a baby can do with his mum's iPhone! Clever though ,1
6663,5/31/2009,"@petewentz that would be cool, lol ",1
6664,5/30/2009,@mtstanford that's up to you!!  ,1
6665,5/17/2009,"Wow, this is addicting. Keep coming back to check the tweets. A new challenge for my focus ",1
6666,5/18/2009,@take3dvd thanks for your help. I am on my way to Last FM right now ,1
6667,5/2/2009,New background too ,1
6668,5/17/2009,In a bangkok phone booth waiting out a rain storm. Good cover but humid. ,1
6669,5/29/2009,"@sswayze haha! well, then...um...I will make my own group and I this phreaky geek votes for the decoder ring ",1
6670,6/15/2009,Just reclaimed some resources on outdated client laptop by stopping un-needed services and setting them to &quot;Manual&quot; ,1
6671,6/6/2009,@AimyLeigh HEY  the england weather ITS BACK  are you guna do some more untouchable today!? x,1
6672,5/31/2009,I'm not a player I just crush a lot ,1
6673,4/20/2009,@jolienguyen body heats back up after the cooling creme wears off. so avoid store bought ish!!  hope you feel better,1
6674,4/21/2009,@neilphillips and the warning signs... people talking to each other with their voice boxes - careful its dangerous ,1
6675,5/10/2009,GOOD DAY FOR EVERY HUMAN BEING ON THIS PLANET !!!!  ,1
6676,6/15/2009,@DrJHodgins Sure it hasn't ,1
6677,5/29/2009,"@MissKellyO heey kelly, i have been wondering for years if you were going to release another album? I really loved sleepin in the nothing ",1
6678,6/7/2009,has her dress for summer ball and sisters wedding ,1
6679,5/22/2009,@RegularRon Yep... I suppose I do!  ,1
6680,5/29/2009,i guess i'd like to mash it on a caribbean island a few times. I came close but we were in the car ,1
6681,5/31/2009,Just bought the Decades Of Despair Tee/CD Combo  #decadesofdespair http://bit.ly/KMVf4,1
6682,5/30/2009,&quot;the following takes place between 7:00am &amp; 8:00am&quot; - Oh yeah! ,1
6683,4/7/2009,Twitter is a legacy app  http://www.youtube.com/watch?v=BeLZCy-_m3s,1
6684,6/1/2009,"back from school, finally finished my art assignment, its funny how you learn so much traditionally by just doing it, strange.. ",1
6685,6/6/2009,goodnight twitter  i had a great day today,1
6686,6/7/2009,@michelle_dja niiiiiight! ,1
6687,5/3/2009,supa bored.. fixing up my AIM so it'll have everyone get my twitter updates delivered to them. ,1
6688,6/4/2009,@christine816 ah you're just reading them all again? i read them all twice too ,1
6689,5/10/2009,@Dina_Vinson no need to worry. I'll be by your side ,1
6690,6/6/2009,@vanhemlock the 360's Project: Natal is going to take gaming to a new level  Totally blown away,1
6691,5/17/2009,"is in the state finals, tuesday night ",1
6692,6/1/2009,Blahh 2 hours left of work. Watching the insider. Drinking lemon water ,1
6693,5/17/2009,"@daisydoll028 I'm glad to hear that, cheese. ",1
6694,5/29/2009,Heading town with @Amot to have late lunch.  salad? Or fish n chip?,1
6695,6/6/2009,@jordanknight luv the pic! sweet dreams ,1
6696,5/30/2009,IM GOING TO BE IN PITTSBURGH TOMORROW!!!!!!!  CANT WAIT TO SEE MY FAVORITE WOOKIES ON THE PLANET!!!!!!!!!,1
6697,5/10/2009,aw 82 - 90. only 8 points &amp; we kicked 4 behinds to their 18 .. we're getting better and better each week! ,1
6698,6/5/2009,I like the song Juicy Fruit especially the part when they say so juice-ay!!  Haha!!  ,1
6699,5/4/2009,nothing right now to do ,1
6700,5/21/2009,@TheWarlocksDen just saw someone say they got demo cd to play with when they ordered simms ,1
6701,5/10/2009,@chrisfleck  that does sound pretty awesome ,1
6702,6/15/2009,hmmm. the Facebook username spreadsheetjockey is still available. should I take it? ,1
6703,6/15/2009,"@bradeinarsen Thanks, yeah, do indeed have access. Have to remember to open in IE for the fun stuff  Curious about non-email apps too tho.",1
6704,6/6/2009,@IngsOfLeon_Grl that was from TI/JT but Bobby Long's Dead &amp; Done is one of my all time favs ,1
6705,6/1/2009,@KING_KG i still loved you lol. Took ur ass in  luv ya cuzzo.,1
6706,5/3/2009,@surewhynot indeed.. lose 1 gain a few more. i think ppl get the wrong 1st impression bout me. i may have my problems but i change. ,1
6707,6/15/2009,just got done with lunch  mmmm mmmm mmmm!!! i loved it!,1
6708,5/22/2009,@caitlinaudrey wish you were too! FTSK would be awesome! I'll do a proper state hop eventually  Which thread is the ATL thing in?,1
6709,6/7/2009,Cherry Turnovers done... and tested   Thanks to @pinchmysalt for the turnover inspiration.  They turned out awesome!!,1
6710,6/16/2009,@thaprincet3t...hahaha oh shiiit my bad. didn't mean to offend this big history buff! LOL ,1
6711,6/7/2009,@nileyxlove okay thanks soo much ,1
6712,6/3/2009,time for bed.. needing more sleep atm sick of being tired all the time NITE GUISE  xx,1
6713,6/15/2009,Just woke up from a nice long sleep ,1
6714,6/1/2009,@felicityfuller It's always good when they run on time. Hope you have a great day ,1
6715,6/6/2009,G'morning! Bagrut today... Off to school. Wish me luck! ,1
6716,6/15/2009,"@mimikatelouise It will fly by, you'll see and then we'll be on the safer ground of Tuesday ",1
6717,5/31/2009,what a beautiful day outside. Going to Crockett park. ,1
6718,6/2/2009, @ahugeproduction Praying for my cold to go to my head because a skunk just sprayed my yard. This is the w.. http://tr.im/n8AI,1
6719,5/31/2009,@Mummyofmany I was joking... As you should know but you are still being followed so all is not lost ,1
6720,6/15/2009,Chillin' in Fayetteville with the family.  ,1
6721,5/30/2009,But. I can watch grandpa's bus from here. ,1
6722,6/16/2009,Got #RDP access sorted on my #Hyper-V Server core setup. Can put the box back in the cupboard.   Thanks to  http://bit.ly/uZGNH Bedtime.,1
6723,5/31/2009,i hope my dream come true ,1
6724,6/7/2009,got my new journal notebook. Just wrote something. ,1
6725,5/17/2009,@DanielleLee09 Bryan has entered the chat room! chat with ya soon ,1
6726,6/5/2009,"@killkillkill I must have missed that comment  But, I live in a strange pocket of Van Nuys now, so bag away on Sherman Oaks!",1
6727,5/4/2009,"@Deirdre_Morris Congratulations! what a milestone for you and your girls! I'm almost at five months, just for one though  You rock!",1
6728,6/1/2009,@JessicaKSzohr hi jessica  we have same name  my second name is jessica ,1
6729,5/29/2009,So excited to go to school!! Can't wait to see my friends again!! ,1
6730,5/30/2009,@YoungQ Sounds good! I'll be letting u know 2morrow! ,1
6731,6/1/2009,@VocalLizzy Hellz yeah! I'm practically jumping up and down in my chair... impatient? Me? Naaaaw... ,1
6732,5/29/2009,@Triplebeamsheme  @AndyGroenink  @MajorDodson   Thank you so much 4 the kind #followfriday endorsements! U guys R Gr8! Cheers!  ,1
6733,5/22/2009,"Finished my last night shift EVER this am, YAAAAAAY! Now off to Kilkenny for a weekend of romance ",1
6734,5/17/2009,@James_Phelps ROTFL. that is hilarious! could be the new trend really: masked fruit robbers. ,1
6735,5/31/2009,@mom2twinsplus1 No shame in that  We all need em!!,1
6736,5/22/2009,Gooooooddddd Moooorrrnnniig! Fresh Baked Banana Muffins smelll sooo yummy and taste sooo yummy this morning! I'll show a pic later! ,1
6737,6/1/2009,"and it feels good, sunshine and summertime ",1
6738,6/7/2009,I'm leaving in the morning and I'm having a slumber party with jojo and ryan on my last night   http://mypict.me/2TPD,1
6739,6/15/2009,"@liesegardner yup, had to earn a PhD to realize I had to follow my passion and use my creative side   I LOVE what I do everyday !!",1
6740,5/30/2009,"@bigedude No problem, dude! That means I rock, right? ;D And yes, I see you also! ",1
6741,4/7/2009,@gadgetlite I know LOL ,1
6742,5/18/2009,@DerrenLitten There are 2 gaps in the ITV1 schedule. Sat 30th May 10-11pm &amp; Sun 31st 9 - 10pm. Both say T.B.A. Iï¿½d guess Benidorm is one ,1
6743,6/15/2009,@DocPeterA I think I need a drink too.  Next time invite me.  ,1
6744,5/29/2009,@LSpurdle I'll certainly be happy to help you spread word re Pre-Raph web site when launched. Think people will love it ,1
6745,6/5/2009,From work to bonfires... I smell so great already ,1
6746,4/20/2009,"@VivianLovelys: Yeeah, I'm hella excited!  I can't believe it's in less than two weeks now!",1
6747,6/1/2009,"@ddlovato if u need help in the Spanish,I can help u  I Love You Demi You're awesome... please reply me ",1
6748,6/1/2009,@foodgps omg i forgot to thank u for that AMAZING mozzarella! ur the bestest'n thank u so much for packing us the delicious beer &quot;to-go&quot; ,1
6749,6/7/2009,But I ****** her though..... Hahaha ,1
6750,5/31/2009,I love when there is dancing at parties! im sooooo tired now! ,1
6751,4/20/2009,slept in this morning  11 hours of sleep! thats gotta be a personal record!,1
6752,6/15/2009,@johannacherry near what tube?  rayners in isn't turning anything up on google maps ,1
6753,5/31/2009,I'm tired today....but I did have fun last night! ,1
6754,4/20/2009,@ethos83 ha ha ha   i love it. They are my boys ,1
6755,6/7/2009,"@recamel lol, because I am very private, lol  My facebook has a pic of Me though. Name, because I want to finalize the &quot;right&quot; one first",1
6756,6/6/2009,@TabyCat74 thanks goodness. I was starting to worry about you.  Seriously. No really. â¢|&lt; (supposed to resemble a zombie). It's 5am... ,1
6757,5/10/2009,Happy mothers day !!!!!!!!!!!!!!!!!!!1 ,1
6758,5/31/2009,@alissamaasbach Drinks last night was fun  LOVE YOU! SYT XOXO,1
6759,6/7/2009,"@ScruffyPanther cool  i was never good at languages, got a C in french at GCSE! x",1
6760,6/6/2009,@pausette OH MY GOD. Anasaa... i cant believe ina the fashion show is on a blog! ,1
6761,6/1/2009,Has just watched the New Moon Preview..........OMG I want 20.11.09 to hurry up  Twilight Twilght Twilight ,1
6762,5/17/2009,@tygchapman Only a little!! I can't help it. ,1
6763,5/18/2009,is still buzzing from seeing doll and the kicks and morrissey twice this weekend!! What a brilliant time ,1
6764,5/31/2009,"@theDebbyRyan DEBBY! Good week for you best friend! LOVE YOU SO MUCH , kisses ",1
6765,6/15/2009,"woo, now i get to finally watch the new true bloood  so excited. goodbye ",1
6766,5/2/2009,@otibml Thx for the tweet! ,1
6767,6/14/2009,@gab_earr anytime ,1
6768,5/2/2009,@MrsOneill mmm too many people there and i'm afraid the water still cold. for me! ,1
6769,5/4/2009,"@nkangel74 wow, Germany, that would be fun! If I could just meet them, just once, I would be good. ",1
6770,6/6/2009,"See, the nation's girlfriends understand economies of scale, at least in real estate...    http://tinyurl.com/qhdnmv",1
6771,5/2/2009,the optometrist was nice today  although he put it eye drops that dilated my pupils and made me look like i was on drugs :/ it was scary!,1
6772,5/18/2009,"Tks, @ellenpacheco !!! IELTS it is! ",1
6773,5/31/2009,@TomFelton Go Jade go !!!!!!!!!!!!!!!!!!!!!!! Send us more pics? Please !!!Have fun  XX,1
6774,5/22/2009,"love music, love galaxy.. (8) listening to the radio on my fone ",1
6775,6/2/2009,"The Fresh Prince of Doukutsu, enfin un bootleg digne de ce nom  http://ow.ly/aeGE",1
6776,6/5/2009,at my grandma's eating ,1
6777,6/1/2009,@awryone government cheese is on top with sugar water and Saturday cartoons ,1
6778,6/1/2009,I bought yarn for my first big crocheting project- a little cardigan/shrug thing ,1
6779,6/7/2009,Listening to my remix of Adam's song Mad World.  http://mp3twit.com/22,1
6780,4/7/2009,About to buy sway sway baby tickets. Hope theres some left. ,1
6781,5/17/2009,at the library agaaaain.. got a nice packed lunch today ,1
6782,6/6/2009,Oh &amp; happy Sunday to folks on the other side of the world ,1
6783,5/31/2009,"Back from the back yard, where we had a lovely picnic tea ",1
6784,4/19/2009,"G'morning! Cloudy Sunday, feeling verrry lazy. Coffee today: French Roast ",1
6785,5/3/2009,adrenalina sunday funday! early morning communications leave me giddy ,1
6786,5/2/2009,Used to get Really Silly with this track when it came out.... Glad there's No Video Evidence!!  ? http://blip.fm/~5ffd9,1
6787,6/15/2009,@x3ANDorkiex3 lol its a beatles song listen too it it makes people happy ,1
6788,6/16/2009,Opera Unite - probably dangerous but it looks cool  http://unite.opera.com/,1
6789,5/31/2009,watchin the mtv awards  tyrese and soulja boy lookin sexxxxxxy ;)*,1
6790,4/18/2009,had a great day with Kendra and Heather today ,1
6791,4/19/2009,"Getting ready for next week, we're going to play armys in the woods! ",1
6792,6/15/2009,ouch. made it up to 65 here... ,1
6793,6/6/2009,dinner time. yea baby! haha! i'll be out for the mean time. be back tomorrow tweeters. ,1
6794,5/18/2009,@TheHouseofMouse Forgot to add he's @timminchin on here ,1
